pru_dismantle_the_hre_title;Dismantle the Holy Roman Empire;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
pru_dismantle_the_hre_desc;The Holy Roman Empire was a realm that existed for about a millennium in Central Europe, ruled by a Holy Roman Emperor. Its character changed during the Middle Ages and the Early Modern period, when the power of the emperor gradually weakened in favour of the princes, especially under Habsburg rule. The Empire was formally dissolved on 6 August 1806 when the last Holy Roman Emperor Francis II (from 1804, Emperor Francis I of Austria) abdicated, following a military defeat by the French under Napoleon.;;Fördert wirtschaftliches Wachstum, indem Ihr den freien Handel und den freien Austausch von Güter zwischen handelnden Nationen fördert und Monopole und Regierungsbeschränkungen ablehnt.;;Estimula el crecimiento económico a través del libre mercado y la libre circulación de mercancías entre naciones comerciantes y condena los monopolios y las restricciones gubernamentales.;;;;;;;;;x;;;;
bav_dismantle_the_hre_title;Dismantle the Holy Roman Empire;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
bav_dismantle_the_hre_desc;The Holy Roman Empire was a realm that existed for about a millennium in Central Europe, ruled by a Holy Roman Emperor. Its character changed during the Middle Ages and the Early Modern period, when the power of the emperor gradually weakened in favour of the princes, especially under Habsburg rule. The Empire was formally dissolved on 6 August 1806 when the last Holy Roman Emperor Francis II (from 1804, Emperor Francis I of Austria) abdicated, following a military defeat by the French under Napoleon.;;Fördert wirtschaftliches Wachstum, indem Ihr den freien Handel und den freien Austausch von Güter zwischen handelnden Nationen fördert und Monopole und Regierungsbeschränkungen ablehnt.;;Estimula el crecimiento económico a través del libre mercado y la libre circulación de mercancías entre naciones comerciantes y condena los monopolios y las restricciones gubernamentales.;;;;;;;;;x;;;;
church_act_title;Presbyterian Church Act;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
church_act_desc;This law was passed to ensure that the status of the Church of Scotland would not be affected by the Union with England.;;Fördert wirtschaftliches Wachstum, indem Ihr den freien Handel und den freien Austausch von Güter zwischen handelnden Nationen fördert und Monopole und Regierungsbeschränkungen ablehnt.;;Estimula el crecimiento económico a través del libre mercado y la libre circulación de mercancías entre naciones comerciantes y condena los monopolios y las restricciones gubernamentales.;;;;;;;;;x;;;;
vagrants_act_title;Vagrants Act;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
vagrants_act_desc;The poor have always been useful for sweeping floors and dusting off our whigs but lately there have become far to many of them wandering the streets as murderous cutthroats. Let us send in the militias to sweep the vagrants away from respectable areas.;;Fördert wirtschaftliches Wachstum, indem Ihr den freien Handel und den freien Austausch von Güter zwischen handelnden Nationen fördert und Monopole und Regierungsbeschränkungen ablehnt.;;Estimula el crecimiento económico a través del libre mercado y la libre circulación de mercancías entre naciones comerciantes y condena los monopolios y las restricciones gubernamentales.;;;;;;;;;x;;;;
capital_expansion_program_title;Public Works Project;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
capital_expansion_program_desc;The architect advising the government believes the time is right to renovate the capital with the latest designs in parks, monuments, paved roads, grand avenues and building facades.;;Fördert wirtschaftliches Wachstum, indem Ihr den freien Handel und den freien Austausch von Güter zwischen handelnden Nationen fördert und Monopole und Regierungsbeschränkungen ablehnt.;;Estimula el crecimiento económico a través del libre mercado y la libre circulación de mercancías entre naciones comerciantes y condena los monopolios y las restricciones gubernamentales.;;;;;;;;;x;;;;
our_spanish_port_title;Our Spanish Port;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
our_spanish_port_desc;To build an empire we need control over the seas. Seizing Gibralter will allow us to dominate the mediterranean sea.;;Fördert wirtschaftliches Wachstum, indem Ihr den freien Handel und den freien Austausch von Güter zwischen handelnden Nationen fördert und Monopole und Regierungsbeschränkungen ablehnt.;;Estimula el crecimiento económico a través del libre mercado y la libre circulación de mercancías entre naciones comerciantes y condena los monopolios y las restricciones gubernamentales.;;;;;;;;;x;;;;
naval_recruiting_act_title;Pass Naval Recruiting Act;;Beschließt den Flotten-Rekrutierungsakt;;Aprobar la ley de reclutamiento naval;;;;;;;;;x;;;;
naval_recruiting_act_desc;A strong navy is dependent on hardy and capable seamen. A recruiting act would enforce able-bodied men without any means of income to enlist for naval service and thereby increase the number of available seamen.;;Eine starke Flotte ist auf abgehärtete und fähige Seebären angewiesen. Ein Rekrutierungsakt würde alle fähigen Männer ohne Einkommensquelle zur Einberufung zwingen und daher die Anzahl der zur Verfügung stehenden Matrosen erhöhen.;;Una armada sólida depende de marinos curtidos y capaces. Una ley de reclutamiento obligaría a hombres sanos sin otra fuente de ingresos a alistarse en el servicio naval y así se incrementaría la marinería disponible.;;;;;;;;;x;;;;
liquor_act_title;Pass Liquor Act;;Beschließt den Alkoholakt;;Aprobar la ley de bebidas alcohólicas;;;;;;;;;x;;;;
liquor_act_desc;Introduce regulations for the sale of gin by imposing licence fees for any gin retailer and prohibit them from selling to unlicensed merchants.;;Führt Regelungen für den Verkauf von Gin ein, indem ihr Lizenzgebühren von jedem Ginverkäufer einhebt und sie davon abhaltet, an nicht lizenzierte Händler zu verkaufen.;;Introduce regulaciones para la venta de alcohol, aplicando tasas de licencia a los minoristas de bebidas espirituosas y prohibiéndoles la venta a comerciantes sin licencia.;;;;;;;;;x;;;;
joint_stock_companies_act_title;Pass Joint-Stock Companies Act;;Beschließt den Kapitalgesellschaftsakt;;Aprobar la ley de sociedades anónimas;;;;;;;;;x;;;;
joint_stock_companies_act_desc;Prevent minor non-charter companies from competing with the Indian Trade Company by forbidding non-authorised joint-stock companies.;;Haltet kleine nicht-Charter Unternehmen davon ab, mit der Indischen Handelskompanie in Wettbewerb zu treten, indem ihr nicht autorisierte Kapitalgesellschaften verbietet.;;Evita la competencia de compañías menores no constituidas con la Compañía de las Indias, al prohibir las sociedades anónimas no autorizadas.;;;;;;;;;x;;;;
merchant_shipping_act_title;Pass Merchant Shipping Act;;Beschließt den Handelsschifffahrts-Akt;;Aprobar la ley de la marina mercante;;;;;;;;;x;;;;
merchant_shipping_act_desc;Impose a limit on shipowner’s liability in regards to damaged or lost goods due to robbery, embezzlement or fire.;;Führt ein Limit auf die Haftung der Schiffseigner ein in Bezug auf beschädigte oder verlorene Güter durch Raub, Unterschlagung oder Feuer.;;Impone un límite sobre la responsabilidad de las compañías navieras en lo referente al daño o pérdida de mercancías debidos al robo, la estafa o el fuego.;;;;;;;;;x;;;;
witchcraft_act_title;Revoke the Witchcraft Act;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
witchcraft_act_desc;The practise of witchcraft, sorcery or enchantment in any form should henceforth be considered a felony in common law.;;Die Praktik der Hexerei, Zauberei oder Verzauberung in jeder Form soll von nun an ein Verbrechen sein.;;La práctica de la brujería, la magia o la hechicería en cualquier de sus formas se considerará delito de ahora en adelante en la legislación.;;;;;;;;;x;;;;
education_act_title;Pass Education Act;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
education_act_desc;Improve the administration of justice by adopting the principle of compulsory education for those who are to govern our legal system.;;Verbessert die Administration der Justiz durch die Adaption des Prinzips der verpflichtenden Bildung für jene, die unser Justizsystem lenken sollen.;;Mejora la administración de justicia al adoptar el principio de educación obligatoria para aquellos que deben estar al cargo de nuestro sistema legal.;;;;;;;;;x;;;;
judiciary_act_title;Pass Judiciary Act;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
judiciary_act_desc;Establish a national court system that will be responsible for the administration and interpretation of the law in the name of the sovereign or state.;;Errichtet ein nationales Gerichtssystem das für die Administration und Interpretation des Gesetzes im Namen des Herrschers verantwortlich ist.;;Establece un sistema judicial nacional que será responsable de la administración e interpretación de la ley en nombre del soberano del estado.;;;;;;;;;x;;;;
combination_act_title;Pass Combination Act;;Beschließt den Verknüpfungsakt;;Aprobar la ley de asociación;;;;;;;;;x;;;;
combination_act_desc;Take every possible measure to prevent strikes by prohibiting formations of unlawful combinations, trade- and labour unions.;;Unternehmt jeden möglichen Schritt, um Streiks zu verhindern, indem Ihr die Formierung von ungesetzlichen Kombinationen, Handels- und Arbeitsgewerkschaften, verbietet.;;Toma toda medida posible para evitar las huelgas, al prohibir la formación de asociaciones de comercio y sindicatos ilegales.;;;;;;;;;x;;;;
establish_british_merchant_navy_title;Establish British Merchant Navy;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
establish_british_merchant_navy_desc;Fomrmalise British trade to the colonies by instituting a mercantile convoy system.;;Unternehmt jeden möglichen Schritt, um Streiks zu verhindern, indem Ihr die Formierung von ungesetzlichen Kombinationen, Handels- und Arbeitsgewerkschaften, verbietet.;;Toma toda medida posible para evitar las huelgas, al prohibir la formación de asociaciones de comercio y sindicatos ilegales.;;;;;;;;;x;;;;
confirm_east_india_monopoly_license_title;East India Company Act;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
confirm_east_india_monopoly_license_desc;Confirm that only the east india company by official license is permitted to trade in India and the far east.;;Unternehmt jeden möglichen Schritt, um Streiks zu verhindern, indem Ihr die Formierung von ungesetzlichen Kombinationen, Handels- und Arbeitsgewerkschaften, verbietet.;;Toma toda medida posible para evitar las huelgas, al prohibir la formación de asociaciones de comercio y sindicatos ilegales.;;;;;;;;;x;;;;
control_the_dye_trade_title;Control the Dye Trade;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
control_the_dye_trade_desc;To secure our clothing manufacturies we must ensure that gain a monopoly over Indian dye production.;;Unternehmt jeden möglichen Schritt, um Streiks zu verhindern, indem Ihr die Formierung von ungesetzlichen Kombinationen, Handels- und Arbeitsgewerkschaften, verbietet.;;Toma toda medida posible para evitar las huelgas, al prohibir la formación de asociaciones de comercio y sindicatos ilegales.;;;;;;;;;x;;;;
company_rule_in_hydrabad_title;Company Rule in Hydrabad;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
company_rule_in_hydrabad_desc;We should ensure that the East India company has access to the new markets. Perhaps if we were to pension the rulers of Hydrabad we might avoid bloodshed and instead take a diplomatic route.;;Unternehmt jeden möglichen Schritt, um Streiks zu verhindern, indem Ihr die Formierung von ungesetzlichen Kombinationen, Handels- und Arbeitsgewerkschaften, verbietet.;;Toma toda medida posible para evitar las huelgas, al prohibir la formación de asociaciones de comercio y sindicatos ilegales.;;;;;;;;;x;;;;
establish_opium_trade_title;Establish Opium Trade;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
establish_opium_trade_desc;The Chinese Empire has banned the importation of narcotics such as opium but when has that ever stopped the advanced of a national trade policy?;;Unternehmt jeden möglichen Schritt, um Streiks zu verhindern, indem Ihr die Formierung von ungesetzlichen Kombinationen, Handels- und Arbeitsgewerkschaften, verbietet.;;Toma toda medida posible para evitar las huelgas, al prohibir la formación de asociaciones de comercio y sindicatos ilegales.;;;;;;;;;x;;;;
seize_hong_kong_title;Seize Hong Kong Port;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
seize_hong_kong_desc;As our relations with Imperial China plummets and they continue to stubbornly refuse our generous request to open their markets to our traders we should take drastic measures. The port of Hong Kong has been identified as a profitable colonial outpost in north asia which could facilitate the illegal trade in opium.;;Unternehmt jeden möglichen Schritt, um Streiks zu verhindern, indem Ihr die Formierung von ungesetzlichen Kombinationen, Handels- und Arbeitsgewerkschaften, verbietet.;;Toma toda medida posible para evitar las huelgas, al prohibir la formación de asociaciones de comercio y sindicatos ilegales.;;;;;;;;;x;;;;
seize_hong_kong_eng_title;Seize Hong Kong Port;;Deklariert das Monopolstatut;;Aprobar la ley antimonopolio;;;;;;;;;x;;;;
seize_hong_kong_eng_desc;As our relations with Imperial China plummets and they continue to stubbornly refuse our generous request to open their markets to our traders we should take drastic measures. The port of Hong Kong has been identified as a profitable colonial outpost in north asia which could facilitate the illegal trade in opium.;;Unternehmt jeden möglichen Schritt, um Streiks zu verhindern, indem Ihr die Formierung von ungesetzlichen Kombinationen, Handels- und Arbeitsgewerkschaften, verbietet.;;Toma toda medida posible para evitar las huelgas, al prohibir la formación de asociaciones de comercio y sindicatos ilegales.;;;;;;;;;x;;;;
country_destabilized;Country Destabilized;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
country_destabilized_desc;The government's recent policy decisions have allowed new insurrectionists, bandits and pretenders to spring up and destabilise our nation. Agricultural output is down as the peasants refuse to work and the soldiers sent in to put them down are becoming increasingly hostile to our orders. We will have to ride out this storm and hope the lower classes don't get any strange new ideas about changing the government!;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;x;;;;
support_augustan_literature_title;Support Augustan Literature;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
support_augustan_literature_desc;Augustan literature is a style of English literature produced during the reigns of Queen Anne, King George I, and George II in the first half of the 18th century, ending in the 1740s with the deaths of Pope and Swift. It is a literary epoch that featured the rapid development of the novel, an explosion in satire, the mutation of drama from political satire into melodrama, and an evolution toward poetry of personal exploration.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
imperial_tax_reform_title;Imperial Tax Reform;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
imperial_tax_reform_desc;Pass a Diet supporting economic reform within the empire. This will allow the burghers and plutocrats to gain the same rights and priviledges as the aristocracy when it comes to trade and commerce.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
reichsreform_title;Pass Reichsreform;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
reichsreform_desc;Reform the Empire to a more centralised model.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
reichsregiment_title;Institute Reichsregiment;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
reichsregiment_desc;Consolidate the Imperial Diet, and reduce the legislative complexity.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
hofgericht_title;Reform the Hofgericht;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
hofgericht_desc;Reduce legislative independence by making the Emperor the final legal authority within the Empire.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
gemeinerpfennig_title;Enact Gemeiner Pfennig;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
gemeinerpfennig_desc;Require member states of the HRE to submit part of their income directly to the Emperor.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
landfriede_title;Ewiger Landfriede;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
landfriede_desc;Force member states to solve their disputes in courts of law, rather than on battlefields.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
erbkaisertum_title;Proclaim Erbkaisertum;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
erbkaisertum_desc;The Habsurburg have the empire long enough to declare that royal absolutism in Austria also applies to the imperial member states. Austria will now form a close diplomatic union with all member states and permanetly abolish the need for an elective monarchy.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
renovatio_title;Renovatio Imperii;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
renovatio_desc;Unite the disparate states of The Empire into a nation state.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
form_the_fse_fra_title;Unite the Two Bourbons!;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
form_the_fse_fra_desc;With Empeoror Leopold I of Austria isolated after his former allies withdraw from the fight and the rising zenith of the two bourbon kingdoms in Europe only just rising we can unify these two realms into a single great empire.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
form_the_fse_spa_title;Unite the Two Bourbons!;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
form_the_fse_spa_desc;With Empeoror Leopold I of Austria isolated after his former allies withdraw from the fight and the rising zenith of the two bourbon kingdoms in Europe only just rising we can unify these two realms into a single great empire.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
form_the_caliphate_title;Form the Hashemite Caliphate;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
form_the_caliphate_desc;All the important religious cities of Islam, Mecca, Baghdad, Damascus and Cairo are under our control. Unify the lands of Allah into a single kingdom of God under the Hashemite rulers of Jordan. We must gaurd against the Ottomans, the Shiite Persians and European imperialists but the caliphate will prevail!;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
reform_the_caliphate_title;Proclaim Religious Caliphate;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
reform_the_caliphate_desc;The caliphate was formed as a kingdom of God but ruled as a monarchy under the Kings of Jordan. How can a royal family possibly know the true word of God? It is time to reform the Caliphate through revolution and exile the monarch and transform the Empire of Allah into a theocracy ruled by a council of Immams.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
form_strassburg_title;Form Strassburg;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
form_strassburg_desc;The Free City of Strasbourg remained neutral during the Thirty Years' War. In September 1681 it was annexed by King Louis XIV of France, whose unprovoked annexation was recognized by the Treaty of Ryswick (1697). But with the former Imperial now in Lorrainer hands we can begin to lay the foundations for our rise to great power status.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
centre_of_trade;Centre of Trade;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
